SEASON_YEAR,"PLAYER_ID","PLAYER_NAME","TEAM_ID","TEAM_ABBREVIATION","TEAM_NAME","GAME_ID","GAME_DATE","MATCHUP","WL","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","TOV","STL","BLK","BLKA","PF","PFD","PTS","PLUS_MINUS"
2015-16,200826,"J.J. Barea",1610612742,"DAL","Dallas Mavericks",21500140,"2015-11-14T00:00:00","DAL @ HOU","W",21.75333,3,8,0.375,0,2,0,1,1,1,0,3,3,8,2,2,1,1,2,1,7,14
2015-16,2585,"Zaza Pachulia",1610612742,"DAL","Dallas Mavericks",21500140,"2015-11-14T00:00:00","DAL @ HOU","W",30.015,4,6,0.667,0,0,0,2,6,0.333,2,6,8,3,0,1,0,1,1,6,10,-3
2015-16,203098,"John Jenkins",1610612742,"DAL","Dallas Mavericks",21500140,"2015-11-14T00:00:00","DAL @ HOU","W",12.285,2,8,0.25,1,4,0.25,0,0,0,1,1,2,0,1,0,0,1,0,0,5,15
2015-16,203939,"Dwight Powell",1610612742,"DAL","Dallas Mavericks",21500140,"2015-11-14T00:00:00","DAL @ HOU","W",26.15,5,8,0.625,0,0,0,3,4,0.75,1,8,9,3,1,0,2,0,0,3,13,13
2015-16,101111,"Charlie Villanueva",1610612742,"DAL","Dallas Mavericks",21500135,"2015-11-13T00:00:00","DAL vs. LAL","W",14.33333,2,6,0.333,2,6,0.333,0,0,0,0,3,3,1,1,0,0,0,0,0,6,8
2015-16,200826,"J.J. Barea",1610612742,"DAL","Dallas Mavericks",21500135,"2015-11-13T00:00:00","DAL vs. LAL","W",13.06667,0,4,0,0,3,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,-3
2015-16,101109,"Raymond Felton",1610612742,"DAL","Dallas Mavericks",21500135,"2015-11-13T00:00:00","DAL vs. LAL","W",22.56667,2,6,0.333,0,1,0,2,2,1,1,2,3,1,0,2,1,0,1,1,6,7
2015-16,202718,"Chandler Parsons",1610612742,"DAL","Dallas Mavericks",21500135,"2015-11-13T00:00:00","DAL vs. LAL","W",17.85,4,6,0.667,1,2,0.5,0,0,0,1,2,3,0,2,1,0,0,2,0,9,-1
2015-16,202083,"Wesley Matthews",1610612742,"DAL","Dallas Mavericks",21500135,"2015-11-13T00:00:00","DAL vs. LAL","W",30.28,2,11,0.182,2,6,0.333,2,2,1,0,2,2,1,2,2,0,1,2,3,8,-4
2015-16,1626147,"Justin Anderson",1610612742,"DAL","Dallas Mavericks",21500135,"2015-11-13T00:00:00","DAL vs. LAL","W",3.35,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-1
2015-16,2734,"Devin Harris",1610612742,"DAL","Dallas Mavericks",21500135,"2015-11-13T00:00:00","DAL vs. LAL","W",24.23333,2,9,0.222,1,4,0.25,4,6,0.667,0,3,3,4,0,0,2,1,1,8,9,20
2015-16,203939,"Dwight Powell",1610612742,"DAL","Dallas Mavericks",21500135,"2015-11-13T00:00:00","DAL vs. LAL","W",21.88,3,6,0.5,0,0,0,4,4,1,1,11,12,2,0,1,0,1,0,3,10,18
2015-16,101114,"Deron Williams",1610612742,"DAL","Dallas Mavericks",21500135,"2015-11-13T00:00:00","DAL vs. LAL","W",32.75,5,13,0.385,0,2,0,3,3,1,0,0,0,7,5,3,0,2,1,1,13,8
2015-16,2585,"Zaza Pachulia",1610612742,"DAL","Dallas Mavericks",21500135,"2015-11-13T00:00:00","DAL vs. LAL","W",31.03667,5,7,0.714,0,0,0,8,11,0.727,3,13,16,2,2,0,0,1,3,7,18,2
2015-16,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",21500135,"2015-11-13T00:00:00","DAL vs. LAL","W",28.65333,4,13,0.308,1,3,0.333,0,1,0,0,5,5,1,1,0,1,0,4,3,9,-14
2015-16,200826,"J.J. Barea",1610612742,"DAL","Dallas Mavericks",21500118,"2015-11-11T00:00:00","DAL vs. LAC","W",15.63333,0,5,0,0,0,0,0,2,0,0,1,1,7,2,0,0,1,1,1,0,-5
2015-16,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",21500118,"2015-11-11T00:00:00","DAL vs. LAC","W",33.32,11,14,0.786,5,6,0.833,4,5,0.8,2,9,11,1,2,0,0,0,5,5,31,19
2015-16,2734,"Devin Harris",1610612742,"DAL","Dallas Mavericks",21500118,"2015-11-11T00:00:00","DAL vs. LAC","W",25.97167,2,6,0.333,1,4,0.25,2,4,0.5,0,1,1,1,0,2,0,0,3,4,7,-17
2015-16,203939,"Dwight Powell",1610612742,"DAL","Dallas Mavericks",21500118,"2015-11-11T00:00:00","DAL vs. LAC","W",16.30833,4,5,0.8,0,0,0,0,0,0,3,3,6,1,1,0,0,1,4,1,8,-6
2015-16,202379,"Jeremy Evans",1610612742,"DAL","Dallas Mavericks",21500118,"2015-11-11T00:00:00","DAL vs. LAC","W",0.7433333,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,-3
2015-16,1626147,"Justin Anderson",1610612742,"DAL","Dallas Mavericks",21500118,"2015-11-11T00:00:00","DAL vs. LAC","W",10.40333,3,3,1,1,1,1,0,0,0,0,2,2,0,0,1,1,0,1,0,7,2
2015-16,101109,"Raymond Felton",1610612742,"DAL","Dallas Mavericks",21500118,"2015-11-11T00:00:00","DAL vs. LAC","W",30.11667,4,9,0.444,1,5,0.2,4,4,1,0,3,3,0,2,1,0,0,3,3,13,19
2015-16,2585,"Zaza Pachulia",1610612742,"DAL","Dallas Mavericks",21500118,"2015-11-11T00:00:00","DAL vs. LAC","W",30.81333,2,6,0.333,0,0,0,6,8,0.75,3,7,10,3,2,0,2,0,4,6,10,12
2015-16,202083,"Wesley Matthews",1610612742,"DAL","Dallas Mavericks",21500118,"2015-11-11T00:00:00","DAL vs. LAC","W",32.8,9,13,0.692,3,4,0.75,4,4,1,0,6,6,3,1,1,0,0,3,1,25,16
2015-16,1626257,"Salah Mejri",1610612742,"DAL","Dallas Mavericks",21500118,"2015-11-11T00:00:00","DAL vs. LAC","W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1
2015-16,101114,"Deron Williams",1610612742,"DAL","Dallas Mavericks",21500118,"2015-11-11T00:00:00","DAL vs. LAC","W",31.84,5,11,0.455,0,2,0,3,3,1,0,0,0,6,2,3,0,0,3,3,13,14
2015-16,101111,"Charlie Villanueva",1610612742,"DAL","Dallas Mavericks",21500118,"2015-11-11T00:00:00","DAL vs. LAC","W",12.05,2,4,0.5,0,2,0,0,0,0,0,3,3,1,0,0,0,0,0,0,4,0
2015-16,203939,"Dwight Powell",1610612742,"DAL","Dallas Mavericks",21500112,"2015-11-10T00:00:00","DAL @ NOP","L",16.72167,4,5,0.8,0,0,0,2,4,0.5,3,3,6,1,1,0,1,0,4,2,10,-12
2015-16,200826,"J.J. Barea",1610612742,"DAL","Dallas Mavericks",21500112,"2015-11-10T00:00:00","DAL @ NOP","L",22.16667,4,11,0.364,1,4,0.25,1,1,1,1,3,4,5,2,0,0,1,3,1,10,-4
2015-16,1626257,"Salah Mejri",1610612742,"DAL","Dallas Mavericks",21500112,"2015-11-10T00:00:00","DAL @ NOP","L",9.566667,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,2,0,9
2015-16,202718,"Chandler Parsons",1610612742,"DAL","Dallas Mavericks",21500112,"2015-11-10T00:00:00","DAL @ NOP","L",16.71667,1,5,0.2,1,2,0.5,0,0,0,1,5,6,1,1,0,0,0,1,2,3,-10
2015-16,1626147,"Justin Anderson",1610612742,"DAL","Dallas Mavericks",21500112,"2015-11-10T00:00:00","DAL @ NOP","L",15.35,4,4,1,1,1,1,2,2,1,0,2,2,1,1,0,0,0,0,1,11,4
2015-16,101109,"Raymond Felton",1610612742,"DAL","Dallas Mavericks",21500112,"2015-11-10T00:00:00","DAL @ NOP","L",22.63333,0,5,0,0,0,0,2,2,1,0,3,3,2,1,0,0,1,1,2,2,-2
2015-16,101114,"Deron Williams",1610612742,"DAL","Dallas Mavericks",21500112,"2015-11-10T00:00:00","DAL @ NOP","L",23.085,4,10,0.4,0,2,0,0,0,0,0,0,0,3,1,1,0,1,3,0,8,-25
2015-16,202083,"Wesley Matthews",1610612742,"DAL","Dallas Mavericks",21500112,"2015-11-10T00:00:00","DAL @ NOP","L",15.3,0,5,0,0,1,0,0,0,0,0,1,1,1,2,0,0,1,1,1,0,-15
2015-16,2734,"Devin Harris",1610612742,"DAL","Dallas Mavericks",21500112,"2015-11-10T00:00:00","DAL @ NOP","L",19.18167,3,7,0.429,0,1,0,2,3,0.667,1,2,3,1,0,1,1,0,1,4,8,-2
2015-16,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",21500112,"2015-11-10T00:00:00","DAL @ NOP","L",19.80667,7,13,0.538,1,5,0.2,3,3,1,0,4,4,2,1,0,0,0,0,3,18,-6
2015-16,202379,"Jeremy Evans",1610612742,"DAL","Dallas Mavericks",21500112,"2015-11-10T00:00:00","DAL @ NOP","L",12.34833,3,3,1,0,0,0,2,3,0.667,0,0,0,0,1,0,0,0,1,2,8,4
2015-16,2585,"Zaza Pachulia",1610612742,"DAL","Dallas Mavericks",21500112,"2015-11-10T00:00:00","DAL @ NOP","L",20.66167,3,6,0.5,0,0,0,6,6,1,2,3,5,1,0,2,0,0,1,6,12,-7
2015-16,101111,"Charlie Villanueva",1610612742,"DAL","Dallas Mavericks",21500112,"2015-11-10T00:00:00","DAL @ NOP","L",26.46167,6,14,0.429,1,4,0.25,2,2,1,0,9,9,2,1,0,1,1,1,1,15,-9
2015-16,202718,"Chandler Parsons",1610612742,"DAL","Dallas Mavericks",21500088,"2015-11-07T00:00:00","DAL vs. NOP","W",14.98,3,6,0.5,0,1,0,0,0,0,0,2,2,0,1,0,0,0,2,0,6,-9
2015-16,200826,"J.J. Barea",1610612742,"DAL","Dallas Mavericks",21500088,"2015-11-07T00:00:00","DAL vs. NOP","W",23.81333,4,11,0.364,2,6,0.333,3,3,1,1,0,1,2,3,0,0,1,0,3,13,-4
2015-16,203939,"Dwight Powell",1610612742,"DAL","Dallas Mavericks",21500088,"2015-11-07T00:00:00","DAL vs. NOP","W",25.75,7,9,0.778,0,0,0,1,1,1,2,5,7,1,0,0,1,1,4,2,15,20
2015-16,202379,"Jeremy Evans",1610612742,"DAL","Dallas Mavericks",21500088,"2015-11-07T00:00:00","DAL vs. NOP","W",13.07333,1,1,1,0,0,0,1,2,0.5,0,3,3,0,0,0,1,0,1,1,3,-6
2015-16,202083,"Wesley Matthews",1610612742,"DAL","Dallas Mavericks",21500088,"2015-11-07T00:00:00","DAL vs. NOP","W",29.43667,4,10,0.4,2,5,0.4,3,3,1,0,2,2,2,0,0,0,1,2,3,13,14
2015-16,101109,"Raymond Felton",1610612742,"DAL","Dallas Mavericks",21500088,"2015-11-07T00:00:00","DAL vs. NOP","W",18.01667,2,5,0.4,0,1,0,1,1,1,0,1,1,3,0,0,0,2,1,2,5,17
2015-16,2734,"Devin Harris",1610612742,"DAL","Dallas Mavericks",21500088,"2015-11-07T00:00:00","DAL vs. NOP","W",23.85333,2,5,0.4,0,2,0,2,3,0.667,0,2,2,6,1,2,0,0,3,3,6,13
2015-16,2585,"Zaza Pachulia",1610612742,"DAL","Dallas Mavericks",21500088,"2015-11-07T00:00:00","DAL vs. NOP","W",27.61667,3,7,0.429,0,0,0,3,4,0.75,3,11,14,1,0,1,0,1,1,4,9,0
2015-16,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",21500088,"2015-11-07T00:00:00","DAL vs. NOP","W",29.56,8,16,0.5,2,4,0.5,0,1,0,0,7,7,3,2,0,0,0,0,2,18,4
2015-16,1626147,"Justin Anderson",1610612742,"DAL","Dallas Mavericks",21500088,"2015-11-07T00:00:00","DAL vs. NOP","W",4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,101114,"Deron Williams",1610612742,"DAL","Dallas Mavericks",21500088,"2015-11-07T00:00:00","DAL vs. NOP","W",29.8,6,13,0.462,3,5,0.6,4,4,1,0,3,3,2,2,2,0,0,3,4,19,-4
2015-16,101111,"Charlie Villanueva",1610612742,"DAL","Dallas Mavericks",21500072,"2015-11-05T00:00:00","DAL vs. CHA","L",12.83333,3,8,0.375,1,5,0.2,0,0,0,1,6,7,0,2,1,0,0,1,0,7,-4
2015-16,202379,"Jeremy Evans",1610612742,"DAL","Dallas Mavericks",21500072,"2015-11-05T00:00:00","DAL vs. CHA","L",9.586667,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
2015-16,101114,"Deron Williams",1610612742,"DAL","Dallas Mavericks",21500072,"2015-11-05T00:00:00","DAL vs. CHA","L",28.31667,6,10,0.6,0,2,0,3,3,1,0,3,3,5,1,1,0,0,3,3,15,-18
2015-16,1626147,"Justin Anderson",1610612742,"DAL","Dallas Mavericks",21500072,"2015-11-05T00:00:00","DAL vs. CHA","L",3.816667,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
2015-16,200826,"J.J. Barea",1610612742,"DAL","Dallas Mavericks",21500072,"2015-11-05T00:00:00","DAL vs. CHA","L",20.81667,3,6,0.5,2,4,0.5,0,0,0,0,0,0,6,1,0,0,0,0,1,8,-4
2015-16,203939,"Dwight Powell",1610612742,"DAL","Dallas Mavericks",21500072,"2015-11-05T00:00:00","DAL vs. CHA","L",23.46667,6,12,0.5,0,0,0,2,4,0.5,2,7,9,1,0,1,1,2,2,4,14,3
2015-16,2585,"Zaza Pachulia",1610612742,"DAL","Dallas Mavericks",21500072,"2015-11-05T00:00:00","DAL vs. CHA","L",25.66667,4,6,0.667,0,0,0,6,6,1,2,8,10,2,2,2,1,1,1,5,14,-12
2015-16,2734,"Devin Harris",1610612742,"DAL","Dallas Mavericks",21500072,"2015-11-05T00:00:00","DAL vs. CHA","L",19.58333,0,3,0,0,1,0,0,0,0,0,1,1,1,3,1,0,0,1,1,0,-5
2015-16,101109,"Raymond Felton",1610612742,"DAL","Dallas Mavericks",21500072,"2015-11-05T00:00:00","DAL vs. CHA","L",23.8,3,7,0.429,1,3,0.333,0,0,0,0,2,2,1,3,0,0,0,3,0,7,-8
2015-16,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",21500072,"2015-11-05T00:00:00","DAL vs. CHA","L",27.69667,4,12,0.333,0,3,0,6,6,1,1,5,6,0,0,0,0,0,1,5,14,-15
2015-16,202083,"Wesley Matthews",1610612742,"DAL","Dallas Mavericks",21500072,"2015-11-05T00:00:00","DAL vs. CHA","L",26.38333,2,9,0.222,2,7,0.286,5,6,0.833,0,1,1,0,1,1,0,1,1,4,11,-6
2015-16,202718,"Chandler Parsons",1610612742,"DAL","Dallas Mavericks",21500072,"2015-11-05T00:00:00","DAL vs. CHA","L",14.21667,1,5,0.2,0,3,0,0,0,0,1,0,1,0,0,1,0,1,0,1,2,-16
2015-16,203098,"John Jenkins",1610612742,"DAL","Dallas Mavericks",21500072,"2015-11-05T00:00:00","DAL vs. CHA","L",3.816667,0,2,0,0,0,0,2,2,1,0,2,2,1,0,0,0,1,0,1,2,6
2015-16,2585,"Zaza Pachulia",1610612742,"DAL","Dallas Mavericks",21500057,"2015-11-03T00:00:00","DAL vs. TOR","L",28.11667,1,4,0.25,0,0,0,2,2,1,5,2,7,0,3,0,0,0,5,3,4,-22
2015-16,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",21500057,"2015-11-03T00:00:00","DAL vs. TOR","L",35.18333,6,10,0.6,3,4,0.75,3,3,1,1,6,7,2,2,1,1,0,1,5,18,-8
2015-16,2734,"Devin Harris",1610612742,"DAL","Dallas Mavericks",21500057,"2015-11-03T00:00:00","DAL vs. TOR","L",24.275,3,8,0.375,0,3,0,3,6,0.5,2,4,6,1,1,1,2,1,2,7,9,-10
2015-16,101114,"Deron Williams",1610612742,"DAL","Dallas Mavericks",21500057,"2015-11-03T00:00:00","DAL vs. TOR","L",36.20833,4,15,0.267,1,5,0.2,4,4,1,1,2,3,4,1,0,0,1,4,2,13,-18
2015-16,101109,"Raymond Felton",1610612742,"DAL","Dallas Mavericks",21500057,"2015-11-03T00:00:00","DAL vs. TOR","L",19.08333,3,6,0.5,0,0,0,0,0,0,0,2,2,0,3,0,0,0,2,0,6,-2
2015-16,1626147,"Justin Anderson",1610612742,"DAL","Dallas Mavericks",21500057,"2015-11-03T00:00:00","DAL vs. TOR","L",0.6916667,1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2015-16,202083,"Wesley Matthews",1610612742,"DAL","Dallas Mavericks",21500057,"2015-11-03T00:00:00","DAL vs. TOR","L",27.59167,3,7,0.429,1,3,0.333,1,2,0.5,1,2,3,3,2,0,0,0,5,4,8,-13
2015-16,200826,"J.J. Barea",1610612742,"DAL","Dallas Mavericks",21500057,"2015-11-03T00:00:00","DAL vs. TOR","L",23.2,3,10,0.3,0,3,0,2,2,1,1,1,2,6,1,1,0,1,1,1,8,10
2015-16,202718,"Chandler Parsons",1610612742,"DAL","Dallas Mavericks",21500057,"2015-11-03T00:00:00","DAL vs. TOR","L",14.28333,3,6,0.5,2,3,0.667,1,4,0.25,1,1,2,1,2,0,0,0,1,2,9,-2
2015-16,101111,"Charlie Villanueva",1610612742,"DAL","Dallas Mavericks",21500057,"2015-11-03T00:00:00","DAL vs. TOR","L",4.916667,2,4,0.5,0,2,0,0,0,0,1,1,2,0,0,0,0,0,2,0,4,-7
2015-16,1626257,"Salah Mejri",1610612742,"DAL","Dallas Mavericks",21500057,"2015-11-03T00:00:00","DAL vs. TOR","L",0.6916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2015-16,203939,"Dwight Powell",1610612742,"DAL","Dallas Mavericks",21500057,"2015-11-03T00:00:00","DAL vs. TOR","L",25.75833,4,14,0.286,0,0,0,2,2,1,1,9,10,3,0,2,0,3,2,2,10,13
2015-16,202083,"Wesley Matthews",1610612742,"DAL","Dallas Mavericks",21500045,"2015-11-01T00:00:00","DAL @ LAL","W",26.25667,3,10,0.3,3,8,0.375,1,2,0.5,1,1,2,1,0,0,0,0,1,3,10,8
2015-16,202379,"Jeremy Evans",1610612742,"DAL","Dallas Mavericks",21500045,"2015-11-01T00:00:00","DAL @ LAL","W",0.9783333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
2015-16,101111,"Charlie Villanueva",1610612742,"DAL","Dallas Mavericks",21500045,"2015-11-01T00:00:00","DAL @ LAL","W",11.93333,1,6,0.167,1,4,0.25,0,0,0,0,2,2,1,0,0,1,0,2,0,3,3
2015-16,200826,"J.J. Barea",1610612742,"DAL","Dallas Mavericks",21500045,"2015-11-01T00:00:00","DAL @ LAL","W",23.65,4,7,0.571,1,2,0.5,1,1,1,1,2,3,7,3,0,0,2,0,1,10,-4
2015-16,202718,"Chandler Parsons",1610612742,"DAL","Dallas Mavericks",21500045,"2015-11-01T00:00:00","DAL @ LAL","W",11.86667,1,6,0.167,0,1,0,0,0,0,0,3,3,3,0,1,0,2,2,1,2,12
2015-16,2734,"Devin Harris",1610612742,"DAL","Dallas Mavericks",21500045,"2015-11-01T00:00:00","DAL @ LAL","W",22.21,3,10,0.3,1,4,0.25,0,0,0,0,3,3,2,1,2,0,1,3,3,7,6
2015-16,2585,"Zaza Pachulia",1610612742,"DAL","Dallas Mavericks",21500045,"2015-11-01T00:00:00","DAL @ LAL","W",29.28333,4,8,0.5,0,0,0,8,10,0.8,3,9,12,1,3,0,1,1,4,6,16,7
2015-16,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",21500045,"2015-11-01T00:00:00","DAL @ LAL","W",29.905,10,13,0.769,3,5,0.6,2,2,1,0,9,9,1,1,1,0,0,3,4,25,12
2015-16,203939,"Dwight Powell",1610612742,"DAL","Dallas Mavericks",21500045,"2015-11-01T00:00:00","DAL @ LAL","W",24.83333,4,7,0.571,0,0,0,0,1,0,2,6,8,2,1,0,2,0,4,1,8,-2
2015-16,101114,"Deron Williams",1610612742,"DAL","Dallas Mavericks",21500045,"2015-11-01T00:00:00","DAL @ LAL","W",30.73333,5,12,0.417,1,4,0.25,0,0,0,0,5,5,8,1,0,0,2,1,1,11,9
2015-16,101109,"Raymond Felton",1610612742,"DAL","Dallas Mavericks",21500045,"2015-11-01T00:00:00","DAL @ LAL","W",28.35,5,8,0.625,1,2,0.5,0,0,0,1,1,2,2,1,1,0,1,2,0,11,5
2015-16,101111,"Charlie Villanueva",1610612742,"DAL","Dallas Mavericks",21500020,"2015-10-29T00:00:00","DAL @ LAC","L",22.99833,3,11,0.273,0,6,0,1,2,0.5,0,5,5,0,0,0,0,1,4,1,7,-4
2015-16,2585,"Zaza Pachulia",1610612742,"DAL","Dallas Mavericks",21500020,"2015-10-29T00:00:00","DAL @ LAC","L",18.36667,2,8,0.25,0,0,0,0,0,0,5,3,8,1,1,0,0,0,3,2,4,-6
2015-16,203098,"John Jenkins",1610612742,"DAL","Dallas Mavericks",21500020,"2015-10-29T00:00:00","DAL @ LAC","L",35.3,8,16,0.5,0,4,0,1,1,1,1,5,6,3,2,0,0,0,1,1,17,-24
2015-16,202379,"Jeremy Evans",1610612742,"DAL","Dallas Mavericks",21500020,"2015-10-29T00:00:00","DAL @ LAC","L",24.02667,0,1,0,0,1,0,2,2,1,1,3,4,0,1,0,0,0,1,1,2,-16
2015-16,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",21500020,"2015-10-29T00:00:00","DAL @ LAC","L",25.03833,6,15,0.4,1,3,0.333,3,3,1,1,6,7,2,0,1,0,1,1,2,16,-12
2015-16,1626257,"Salah Mejri",1610612742,"DAL","Dallas Mavericks",21500020,"2015-10-29T00:00:00","DAL @ LAC","L",7.216667,0,1,0,0,0,0,0,0,0,1,2,3,0,0,1,1,0,1,0,0,13
2015-16,2734,"Devin Harris",1610612742,"DAL","Dallas Mavericks",21500020,"2015-10-29T00:00:00","DAL @ LAC","L",23.18833,4,10,0.4,2,6,0.333,2,3,0.667,1,5,6,2,0,0,0,0,3,5,12,-2
2015-16,101109,"Raymond Felton",1610612742,"DAL","Dallas Mavericks",21500020,"2015-10-29T00:00:00","DAL @ LAC","L",25.25,2,9,0.222,0,2,0,0,0,0,1,0,1,4,3,1,0,2,4,0,4,-18
2015-16,203939,"Dwight Powell",1610612742,"DAL","Dallas Mavericks",21500020,"2015-10-29T00:00:00","DAL @ LAC","L",19.07,4,8,0.5,0,0,0,1,2,0.5,2,6,8,0,1,0,0,0,3,1,9,-14
2015-16,1626147,"Justin Anderson",1610612742,"DAL","Dallas Mavericks",21500020,"2015-10-29T00:00:00","DAL @ LAC","L",18.36667,2,8,0.25,1,5,0.2,0,0,0,0,6,6,1,2,1,1,2,0,0,5,3
2015-16,200826,"J.J. Barea",1610612742,"DAL","Dallas Mavericks",21500020,"2015-10-29T00:00:00","DAL @ LAC","L",21.17833,4,10,0.4,2,3,0.667,2,2,1,1,0,1,9,2,0,0,2,5,4,12,0
2015-16,1626257,"Salah Mejri",1610612742,"DAL","Dallas Mavericks",21500014,"2015-10-28T00:00:00","DAL @ PHX","W",2.216667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-9
2015-16,202083,"Wesley Matthews",1610612742,"DAL","Dallas Mavericks",21500014,"2015-10-28T00:00:00","DAL @ PHX","W",26.1,3,7,0.429,2,4,0.5,1,2,0.5,0,3,3,1,0,1,0,1,2,3,9,21
2015-16,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",21500014,"2015-10-28T00:00:00","DAL @ PHX","W",20.72333,5,10,0.5,1,1,1,0,0,0,1,8,9,3,0,1,1,1,2,2,11,21
2015-16,1626147,"Justin Anderson",1610612742,"DAL","Dallas Mavericks",21500014,"2015-10-28T00:00:00","DAL @ PHX","W",3.466667,1,2,0.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,-11
2015-16,202379,"Jeremy Evans",1610612742,"DAL","Dallas Mavericks",21500014,"2015-10-28T00:00:00","DAL @ PHX","W",25.72667,3,4,0.75,1,1,1,0,0,0,1,5,6,0,0,1,1,0,1,0,7,5
2015-16,200826,"J.J. Barea",1610612742,"DAL","Dallas Mavericks",21500014,"2015-10-28T00:00:00","DAL @ PHX","W",24.76667,3,9,0.333,0,3,0,4,6,0.667,0,4,4,1,3,0,0,1,3,5,10,-12
2015-16,101114,"Deron Williams",1610612742,"DAL","Dallas Mavericks",21500014,"2015-10-28T00:00:00","DAL @ PHX","W",20.05,5,8,0.625,2,2,1,0,0,0,0,2,2,7,1,1,0,0,2,0,12,16
2015-16,2585,"Zaza Pachulia",1610612742,"DAL","Dallas Mavericks",21500014,"2015-10-28T00:00:00","DAL @ PHX","W",25,2,10,0.2,0,0,0,6,6,1,3,7,10,3,1,2,1,0,2,6,10,26
2015-16,203939,"Dwight Powell",1610612742,"DAL","Dallas Mavericks",21500014,"2015-10-28T00:00:00","DAL @ PHX","W",17.31667,4,7,0.571,0,0,0,4,8,0.5,0,6,6,1,1,0,0,0,4,4,12,1
2015-16,101109,"Raymond Felton",1610612742,"DAL","Dallas Mavericks",21500014,"2015-10-28T00:00:00","DAL @ PHX","W",33.15,7,14,0.5,2,3,0.667,2,2,1,1,3,4,6,0,0,0,0,2,3,18,25
2015-16,2734,"Devin Harris",1610612742,"DAL","Dallas Mavericks",21500014,"2015-10-28T00:00:00","DAL @ PHX","W",23.18333,3,8,0.375,0,3,0,4,7,0.571,0,1,1,2,2,1,0,0,1,7,10,3
2015-16,203098,"John Jenkins",1610612742,"DAL","Dallas Mavericks",21500014,"2015-10-28T00:00:00","DAL @ PHX","W",3.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-10
2015-16,101111,"Charlie Villanueva",1610612742,"DAL","Dallas Mavericks",21500014,"2015-10-28T00:00:00","DAL @ PHX","W",14.65,4,5,0.8,2,3,0.667,0,0,0,0,1,1,0,0,0,0,0,3,0,10,4
2016-17,203939,"Dwight Powell",1610612742,"DAL","Dallas Mavericks",21601223,"2017-04-12T00:00:00","DAL @ MEM","W",34.36667,2,11,0.182,2,9,0.222,6,6,1,1,2,3,0,2,1,0,0,4,5,12,-6
2016-17,202732,"DeAndre Liggins",1610612742,"DAL","Dallas Mavericks",21601223,"2017-04-12T00:00:00","DAL @ MEM","W",24.61667,3,6,0.5,0,1,0,2,3,0.667,3,4,7,0,0,2,0,1,3,3,8,7
2016-17,1627784,"Jarrod Uthoff",1610612742,"DAL","Dallas Mavericks",21601223,"2017-04-12T00:00:00","DAL @ MEM","W",19.11667,4,6,0.667,0,1,0,3,4,0.75,0,1,1,1,0,0,1,1,0,2,11,15
2016-17,203457,"Nerlens Noel",1610612742,"DAL","Dallas Mavericks",21601223,"2017-04-12T00:00:00","DAL @ MEM","W",22.63333,4,8,0.5,0,0,0,2,2,1,1,6,7,0,2,1,1,0,0,1,10,-11
2016-17,1627773,"AJ Hammons",1610612742,"DAL","Dallas Mavericks",21601223,"2017-04-12T00:00:00","DAL @ MEM","W",12,3,4,0.75,0,0,0,3,4,0.75,0,1,1,0,1,0,2,0,2,2,9,11
2016-17,1626257,"Salah Mejri",1610612742,"DAL","Dallas Mavericks",21601223,"2017-04-12T00:00:00","DAL @ MEM","W",11.73333,2,2,1,1,1,1,1,2,0.5,1,1,2,0,0,0,0,0,3,1,6,5
